PLAYER_NAME,TEAM_NAME,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,LOC_X,LOC_Y,SHOT_MADE_FLAG,GAME_DATE
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-59,244,1,19991103
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),16-24 ft.,-104,177,1,19991103
Bob Sura,Cleveland Cavaliers,Right Side(R),16-24 ft.,179,-21,1,19991105
Bob Sura,Cleveland Cavaliers,Left Side(L),8-16 ft.,-83,-12,1,19991105
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,216,111,1,19991105
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-214,128,1,19991106
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-199,171,1,19991111
Bob Sura,Cleveland Cavaliers,Center(C),8-16 ft.,57,143,1,19991111
Bob Sura,Cleveland Cavaliers,Right Side(R),16-24 ft.,179,16,1,19991111
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-235,-10,1,19991111
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,-1,1,19991113
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-220,109,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,3,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,42,1,19991113
Bob Sura,Cleveland Cavaliers,Right Side(R),16-24 ft.,192,-1,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,-1,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,-1,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-44,242,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,10,1,19991113
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,23,-1,1,19991117
Bob Sura,Cleveland Cavaliers,Right Side(R),24+ ft.,231,3,1,19991117
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-18,3,1,19991117
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,14,3,1,19991117
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,31,-1,1,19991117
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,93,263,1,19991119
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,143,229,1,19991119
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-57,250,1,19991119
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-182,186,1,19991119
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,5,1,19991120
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,-3,1,19991120
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,5,1,19991120
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-190,156,1,19991120
Bob Sura,Cleveland Cavaliers,Left Side(L),16-24 ft.,-169,104,1,19991120
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,5,1,19991120
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,10,1,19991120
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-177,186,1,19991123
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,1,1,19991123
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-212,124,1,19991123
Bob Sura,Cleveland Cavaliers,Right Side(R),24+ ft.,224,18,1,19991126
Bob Sura,Cleveland Cavaliers,Right Side(R),16-24 ft.,154,74,1,19991126
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-242,164,1,19991126
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,19991127
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,-3,1,19991127
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,-3,1,19991127
Bob Sura,Cleveland Cavaliers,Right Side(R),16-24 ft.,184,124,1,19991127
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,1,1,19991127
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,-3,1,19991127
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-182,166,1,19991130
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-8,244,1,19991130
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,192,149,1,19991130
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,18,-5,1,19991201
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-227,27,1,19991201
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-175,173,1,19991201
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-23,-5,1,19991201
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-44,10,1,19991201
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,154,192,1,19991203
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,-3,1,19991203
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,138,196,1,19991203
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,1,1,19991203
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-184,179,1,19991203
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,175,173,1,19991203
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-25,239,1,19991207
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,8,-10,1,19991208
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,66,233,1,19991208
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,175,171,1,19991208
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-6,-3,1,19991208
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,123,205,1,19991208
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,66,272,1,19991208
Bob Sura,Cleveland Cavaliers,Right Side(R),24+ ft.,226,10,1,19991208
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),16-24 ft.,-87,143,1,19991208
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-156,201,1,19991210
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,8,1,19991210
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-134,218,1,19991210
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,10,14,1,19991211
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-31,46,1,19991211
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,123,222,1,19991211
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-227,42,1,19991211
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,8,1,19991211
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-212,124,1,19991211
Bob Sura,Cleveland Cavaliers,Center(C),8-16 ft.,-31,151,1,19991211
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-8,250,1,19991211
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,1,1,19991214
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,-3,1,19991214
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,1,1,19991214
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,-3,1,19991214
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,192,151,1,19991214
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-227,-3,1,19991214
Bob Sura,Cleveland Cavaliers,Center(C),8-16 ft.,-8,130,1,19991214
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,1,1,19991214
Bob Sura,Cleveland Cavaliers,Left Side(L),16-24 ft.,-143,100,1,19991215
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,5,254,1,19991217
Bob Sura,Cleveland Cavaliers,Right Side(R),24+ ft.,226,-10,1,19991217
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-227,38,1,19991218
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-14,27,1,19991218
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,5,1,19991218
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,5,1,19991218
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,5,1,19991218
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,186,156,1,19991220
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-212,128,1,19991220
Bob Sura,Cleveland Cavaliers,Left Side(L),16-24 ft.,-175,5,1,19991220
Bob Sura,Cleveland Cavaliers,Right Side(R),8-16 ft.,55,93,1,19991220
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,-3,1,19991220
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,5,1,19991220
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,111,244,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,16,272,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,5,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,5,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,5,1,19991222
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-212,128,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,5,1,19991222
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,147,205,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,38,1,19991222
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,10,5,1,19991222
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-115,235,1,19991223
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-117,209,1,19991226
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,207,128,1,19991226
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,33,21,1,19991226
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,5,1,19991226
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,158,181,1,19991226
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,10,1,19991229
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,5,1,19991229
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,179,201,1,19991229
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-205,164,1,19991230
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,154,203,1,19991230
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,132,224,1,19991230
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,96,252,1,19991230
Bob Sura,Cleveland Cavaliers,Center(C),16-24 ft.,-3,186,1,19991230
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-139,214,1,20000103
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,16,12,1,20000103
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,25,5,1,20000103
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,25,12,1,20000103
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,85,231,1,20000104
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,12,259,1,20000104
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),16-24 ft.,171,130,1,20000104
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-139,214,1,20000104
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,70,246,1,20000104
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,-1,1,20000104
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-29,48,1,20000104
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,3,1,20000104
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,31,61,1,20000106
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-169,188,1,20000106
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-3,244,1,20000106
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,20000106
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-162,186,1,20000108
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-147,220,1,20000108
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,175,231,1,20000108
Bob Sura,Cleveland Cavaliers,Right Side(R),16-24 ft.,211,46,1,20000108
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,81,231,1,20000108
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,188,162,1,20000108
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,162,179,1,20000110
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,154,196,1,20000110
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-68,5,1,20000110
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,1,1,20000110
Bob Sura,Cleveland Cavaliers,Center(C),8-16 ft.,40,78,1,20000110
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-115,216,1,20000112
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-1,282,1,20000112
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-14,5,1,20000114
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,63,12,1,20000114
Bob Sura,Cleveland Cavaliers,Center(C),16-24 ft.,-3,190,1,20000116
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-169,205,1,20000118
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,184,171,1,20000118
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-57,267,1,20000119
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-8,239,1,20000122
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,106,216,1,20000122
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-227,18,1,20000122
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,-8,1,20000125
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-6,1,1,20000125
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,8,-3,1,20000125
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-242,-23,1,20000125
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,8,1,1,20000125
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-212,136,1,20000125
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,123,216,1,20000125
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-1,244,1,20000125
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,10,1,20000125
Bob Sura,Cleveland Cavaliers,Left Side(L),16-24 ft.,-169,-16,1,20000127
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,16,-3,1,20000129
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-166,186,1,20000129
Bob Sura,Cleveland Cavaliers,Right Side(R),24+ ft.,239,-3,1,20000129
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-197,169,1,20000129
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-233,57,1,20000129
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,16,-3,1,20000129
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,10,21,1,20000201
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,16,5,1,20000201
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-141,205,1,20000201
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,-3,1,20000221
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,-3,1,20000221
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,1,1,20000229
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,-3,1,20000229
Bob Sura,Cleveland Cavaliers,Left Side(L),8-16 ft.,-147,-31,1,20000302
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,111,229,1,20000302
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),16-24 ft.,-83,196,1,20000304
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,10,272,1,20000305
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),16-24 ft.,-128,160,1,20000305
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-182,171,1,20000305
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),16-24 ft.,-117,196,1,20000307
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,115,246,1,20000307
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-160,192,1,20000307
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-3,-8,1,20000310
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,55,53,1,20000310
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,-3,1,20000310
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,1,1,20000314
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,226,100,1,20000314
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,5,1,20000314
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),16-24 ft.,100,134,1,20000316
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,-3,1,20000316
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,1,1,20000316
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,-3,1,20000316
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,216,126,1,20000318
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,40,1,20000318
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-154,188,1,20000318
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,199,143,1,20000320
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,14,5,1,20000320
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-173,188,1,20000320
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,-3,1,20000320
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,8,-3,1,20000320
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,1,1,20000320
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,-3,1,20000320
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,44,1,20000321
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,128,209,1,20000321
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,121,224,1,20000323
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,20000325
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,8,5,1,20000325
Bob Sura,Cleveland Cavaliers,Right Side(R),8-16 ft.,98,12,1,20000325
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-149,192,1,20000325
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,1,1,20000325
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,20000325
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,-3,1,20000328
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,36,1,20000328
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,72,1,20000329
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-224,21,1,20000329
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-23,61,1,20000329
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-224,3,1,20000329
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-1,244,1,20000329
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,12,1,20000401
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-18,16,1,20000401
Bob Sura,Cleveland Cavaliers,Right Side(R),8-16 ft.,100,16,1,20000404
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-12,14,1,20000407
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-212,145,1,20000408
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,-23,246,1,20000408
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,18,3,1,20000408
Bob Sura,Cleveland Cavaliers,Center(C),16-24 ft.,55,184,1,20000408
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,3,1,20000408
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,85,231,1,20000408
Bob Sura,Cleveland Cavaliers,Center(C),8-16 ft.,-1,134,1,20000410
Bob Sura,Cleveland Cavaliers,Left Side(L),16-24 ft.,-182,-1,1,20000410
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,5,244,1,20000410
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,61,1,20000410
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,100,222,1,20000412
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,5,1,20000412
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,1,1,20000412
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,186,229,1,20000412
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,14,12,1,20000415
Bob Sura,Cleveland Cavaliers,Left Side(L),24+ ft.,-233,36,1,20000415
Bob Sura,Cleveland Cavaliers,Center(C),24+ ft.,1,244,1,20000415
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,205,130,1,20000415
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-145,199,1,20000415
Bob Sura,Cleveland Cavaliers,Left Side(L),8-16 ft.,-96,3,1,20000416
Bob Sura,Cleveland Cavaliers,Left Side Center(LC),24+ ft.,-134,207,1,20000416
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),16-24 ft.,132,177,1,20000416
Bob Sura,Cleveland Cavaliers,Right Side(R),8-16 ft.,108,21,1,20000416
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,27,12,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-29,5,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,1,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,3,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,12,5,1,20000418
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,143,209,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,1,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,5,1,20000418
Bob Sura,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,-3,1,20000418
Bob Sura,Cleveland Cavaliers,Right Side(R),8-16 ft.,134,18,1,20000419
Bob Sura,Cleveland Cavaliers,Right Side Center(RC),24+ ft.,91,233,1,20000419
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-29,42,1,19991102
Shawn Kemp,Cleveland Cavaliers,Right Side(R),8-16 ft.,149,31,1,19991102
Shawn Kemp,Cleveland Cavaliers,Right Side(R),8-16 ft.,134,-8,1,19991102
Shawn Kemp,Cleveland Cavaliers,Right Side(R),8-16 ft.,104,14,1,19991102
Shawn Kemp,Cleveland Cavaliers,Left Side(L),8-16 ft.,-109,-18,1,19991102
Shawn Kemp,Cleveland Cavaliers,Right Side(R),8-16 ft.,126,-14,1,19991102
Shawn Kemp,Cleveland Cavaliers,Left Side(L),8-16 ft.,-74,55,1,19991103
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-14,10,1,19991103
Shawn Kemp,Cleveland Cavaliers,Center(C),16-24 ft.,-14,205,1,19991103
Shawn Kemp,Cleveland Cavaliers,Right Side(R),8-16 ft.,143,10,1,19991103
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,-3,1,19991103
Shawn Kemp,Cleveland Cavaliers,Left Side(L),16-24 ft.,-182,-10,1,19991103
Shawn Kemp,Cleveland Cavaliers,Right Side(R),16-24 ft.,186,48,1,19991103
Shawn Kemp,Cleveland Cavaliers,Left Side(L),8-16 ft.,-117,27,1,19991103
Shawn Kemp,Cleveland Cavaliers,Left Side(L),16-24 ft.,-190,-12,1,19991105
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,19991106
Shawn Kemp,Cleveland Cavaliers,Left Side(L),8-16 ft.,-85,128,1,19991106
Shawn Kemp,Cleveland Cavaliers,Right Side(R),16-24 ft.,179,5,1,19991106
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-6,-3,1,19991111
Shawn Kemp,Cleveland Cavaliers,Center(C),8-16 ft.,-6,89,1,19991111
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,8,27,1,19991111
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,1,5,1,19991111
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-6,-3,1,19991111
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-6,5,1,19991111
Shawn Kemp,Cleveland Cavaliers,Center(C),8-16 ft.,-59,136,1,19991113
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,3,1,19991113
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-8,-1,1,19991113
Shawn Kemp,Cleveland Cavaliers,Left Side(L),16-24 ft.,-175,-8,1,19991117
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-1,3,1,19991117
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,14,3,1,19991117
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,-10,18,1,19991117
Shawn Kemp,Cleveland Cavaliers,Center(C),Less Than 8 ft.,5,3,1,19991117
Shawn Kemp,Cleveland Cavaliers,Right Side Center(RC),16-24 ft.,147,149,1,19991117
