PLAYER_NAME,TEAM_NAME,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,LOC_X,LOC_Y,SHOT_MADE_FLAG,GAME_DATE
Stephen Curry,Golden State Warriors,Left Side Center(LC),24+ ft.,-106,260,1,20100411
Stephen Curry,Golden State Warriors,Center(C),Less Than 8 ft.,10,25,1,20100411
Stephen Curry,Golden State Warriors,Center(C),Less Than 8 ft.,-10,23,1,20100411
Stephen Curry,Golden State Warriors,Center(C),8-16 ft.,-27,85,1,20100411
Stephen Curry,Golden State Warriors,Left Side Center(LC),24+ ft.,-139,224,1,20100411
Stephen Curry,Golden State Warriors,Right Side Center(RC),24+ ft.,201,160,1,20100411
Stephen Curry,Golden State Warriors,Right Side(R),8-16 ft.,119,12,1,20100411
Stephen Curry,Golden State Warriors,Left Side Center(LC),16-24 ft.,-95,160,1,20100411
Stephen Curry,Golden State Warriors,Right Side Center(RC),24+ ft.,192,203,1,20100413
Stephen Curry,Golden State Warriors,Center(C),Less Than 8 ft.,-19,19,1,20100413
Stephen Curry,Golden State Warriors,Right Side Center(RC),16-24 ft.,102,164,1,20100413
Stephen Curry,Golden State Warriors,Center(C),Less Than 8 ft.,-13,23,1,20100413
Stephen Curry,Golden State Warriors,Right Side Center(RC),16-24 ft.,141,105,1,20100414
Stephen Curry,Golden State Warriors,Left Side Center(LC),16-24 ft.,-98,168,1,20100414
Stephen Curry,Golden State Warriors,Right Side Center(RC),24+ ft.,163,201,1,20100414
Stephen Curry,Golden State Warriors,Right Side Center(RC),24+ ft.,187,170,1,20100414
Stephen Curry,Golden State Warriors,Right Side(R),8-16 ft.,132,89,1,20100414
Stephen Curry,Golden State Warriors,Right Side Center(RC),16-24 ft.,97,183,1,20100414
Stephen Curry,Golden State Warriors,Left Side Center(LC),24+ ft.,-127,216,1,20100414
Stephen Curry,Golden State Warriors,Left Side(L),8-16 ft.,-122,31,1,20100414
Stephen Curry,Golden State Warriors,Center(C),24+ ft.,-49,242,1,20100414
Stephen Curry,Golden State Warriors,Right Side(R),8-16 ft.,136,45,1,20100414
Chris Hunter,Golden State Warriors,Right Side(R),8-16 ft.,135,25,1,20091120
Chris Hunter,Golden State Warriors,Center(C),8-16 ft.,64,121,1,20091120
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,9,42,1,20091125
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,1,-2,1,20091125
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-8,6,1,20091128
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,7,-2,1,20091130
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,26,14,1,20091130
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,17,12,1,20091130
Chris Hunter,Golden State Warriors,Right Side(R),16-24 ft.,167,23,1,20091201
Chris Hunter,Golden State Warriors,Left Side Center(LC),16-24 ft.,-82,143,1,20091203
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,51,159,1,20091205
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,-52,194,1,20091205
Chris Hunter,Golden State Warriors,Left Side Center(LC),16-24 ft.,-134,123,1,20091222
Chris Hunter,Golden State Warriors,Right Side(R),16-24 ft.,162,71,1,20091222
Chris Hunter,Golden State Warriors,Left Side Center(LC),16-24 ft.,-128,140,1,20091222
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,7,61,1,20091222
Chris Hunter,Golden State Warriors,Right Side(R),16-24 ft.,155,104,1,20100113
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,12,20,1,20100113
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,6,-2,1,20100120
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-10,1,1,20100120
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,1,14,1,20100120
Chris Hunter,Golden State Warriors,Right Side Center(RC),16-24 ft.,67,162,1,20100122
Chris Hunter,Golden State Warriors,Right Side Center(RC),16-24 ft.,59,165,1,20100202
Chris Hunter,Golden State Warriors,Center(C),8-16 ft.,-24,86,1,20100202
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,-16,220,1,20100210
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,21,67,1,20100210
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,24,45,1,20100216
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-4,4,1,20100221
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-16,19,1,20100221
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-7,19,1,20100221
Chris Hunter,Golden State Warriors,Left Side(L),8-16 ft.,-122,69,1,20100221
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,12,14,1,20100223
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,10,7,1,20100223
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-11,26,1,20100225
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-15,4,1,20100225
Chris Hunter,Golden State Warriors,Left Side(L),16-24 ft.,-182,77,1,20100225
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,23,66,1,20100302
Chris Hunter,Golden State Warriors,Center(C),8-16 ft.,-15,91,1,20100302
Chris Hunter,Golden State Warriors,Right Side(R),8-16 ft.,84,26,1,20100302
Chris Hunter,Golden State Warriors,Right Side Center(RC),16-24 ft.,127,140,1,20100303
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,17,22,1,20100305
Chris Hunter,Golden State Warriors,Left Side(L),8-16 ft.,-81,101,1,20100306
Chris Hunter,Golden State Warriors,Right Side(R),16-24 ft.,160,26,1,20100308
Chris Hunter,Golden State Warriors,Center(C),8-16 ft.,-8,80,1,20100308
Chris Hunter,Golden State Warriors,Left Side(L),8-16 ft.,-78,63,1,20100308
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,-51,194,1,20100308
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,21,53,1,20100313
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,1,12,1,20100315
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-2,17,1,20100315
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,2,1,1,20100315
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-19,50,1,20100315
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,4,6,1,20100315
Chris Hunter,Golden State Warriors,Right Side(R),16-24 ft.,171,12,1,20100315
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,13,15,1,20100315
Chris Hunter,Golden State Warriors,Left Side(L),8-16 ft.,-114,-5,1,20100317
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,6,-6,1,20100317
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,10,12,1,20100317
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-8,-22,1,20100317
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-4,-3,1,20100322
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,-24,168,1,20100322
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,6,15,1,20100322
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,2,4,1,20100322
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,7,-14,1,20100322
Chris Hunter,Golden State Warriors,Right Side(R),8-16 ft.,102,115,1,20100324
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,23,3,1,20100324
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-18,7,1,20100324
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,53,37,1,20100328
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,10,6,1,20100404
Chris Hunter,Golden State Warriors,Left Side(L),8-16 ft.,-109,60,1,20100406
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,31,178,1,20100407
Chris Hunter,Golden State Warriors,Center(C),Less Than 8 ft.,-2,14,1,20100413
Chris Hunter,Golden State Warriors,Center(C),8-16 ft.,-21,132,1,20100413
Chris Hunter,Golden State Warriors,Center(C),16-24 ft.,51,159,1,20100413
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-19,12,1,20100118
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,173,105,1,20100120
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,10,56,1,20100122
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,233,-19,1,20100122
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-10,34,1,20100122
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,4,7,1,20100122
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-196,19,1,20100123
Anthony Tolliver,Golden State Warriors,Center(C),16-24 ft.,12,194,1,20100123
Anthony Tolliver,Golden State Warriors,Right Side(R),8-16 ft.,78,72,1,20100123
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-84,140,1,20100123
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,91,170,1,20100123
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,15,71,1,20100123
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-166,176,1,20100123
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,28,69,1,20100126
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-8,12,1,20100127
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,140,132,1,20100127
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,147,228,1,20100127
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-234,3,1,20100129
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,154,134,1,20100129
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-34,31,1,20100129
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,133,195,1,20100129
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-194,58,1,20100129
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-164,6,1,20100131
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,165,6,1,20100131
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,100,183,1,20100202
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-207,15,1,20100202
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-73,190,1,20100206
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-228,11,1,20100206
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-8,20,1,20100206
Anthony Tolliver,Golden State Warriors,Center(C),8-16 ft.,-45,86,1,20100206
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-87,148,1,20100206
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,204,-14,1,20100208
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-15,7,1,20100208
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-5,3,1,20100208
Anthony Tolliver,Golden State Warriors,Center(C),16-24 ft.,-30,220,1,20100208
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,159,26,1,20100210
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,13,-2,1,20100210
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,160,99,1,20100210
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,241,9,1,20100210
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,9,11,1,20100210
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,163,211,1,20100210
Anthony Tolliver,Golden State Warriors,Right Side(R),8-16 ft.,118,-5,1,20100210
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,15,17,1,20100210
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-101,181,1,20100216
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-108,157,1,20100216
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-226,69,1,20100216
Anthony Tolliver,Golden State Warriors,Right Side(R),8-16 ft.,113,1,1,20100217
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,144,224,1,20100217
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,4,17,1,20100219
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,108,246,1,20100219
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,124,239,1,20100219
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-5,19,1,20100221
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-163,7,1,20100223
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-155,225,1,20100223
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-16,55,1,20100223
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,9,23,1,20100225
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,220,129,1,20100225
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,29,1,1,20100225
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,234,-19,1,20100225
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-16,-3,1,20100227
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-235,58,1,20100227
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,10,11,1,20100227
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,231,118,1,20100227
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,-27,257,1,20100227
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,7,12,1,20100227
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,198,146,1,20100302
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-38,41,1,20100303
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,47,241,1,20100303
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,-21,269,1,20100303
Anthony Tolliver,Golden State Warriors,Right Side(R),8-16 ft.,154,31,1,20100305
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-187,164,1,20100305
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,116,239,1,20100305
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,13,-13,1,20100305
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,189,176,1,20100305
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-229,115,1,20100305
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,157,220,1,20100306
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,6,15,1,20100311
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,10,3,1,20100311
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,233,-8,1,20100311
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-235,61,1,20100311
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-52,12,1,20100313
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-15,6,1,20100313
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,230,-5,1,20100315
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,141,222,1,20100315
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,-26,257,1,20100315
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,-16,246,1,20100317
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,69,254,1,20100317
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,7,-5,1,20100317
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,2,-14,1,20100317
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,103,194,1,20100317
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,1,-2,1,20100317
Anthony Tolliver,Golden State Warriors,Center(C),16-24 ft.,23,183,1,20100317
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-183,6,1,20100317
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-180,170,1,20100317
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-4,6,1,20100317
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,211,149,1,20100317
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-234,-2,1,20100319
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,-5,252,1,20100319
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,-4,263,1,20100320
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,95,172,1,20100320
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-158,80,1,20100322
Anthony Tolliver,Golden State Warriors,Center(C),24+ ft.,20,252,1,20100322
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,7,9,1,20100322
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,6,22,1,20100322
Anthony Tolliver,Golden State Warriors,Left Side(L),8-16 ft.,-90,89,1,20100322
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-231,48,1,20100322
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,2,7,1,20100322
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,177,-3,1,20100324
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,9,-6,1,20100324
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,6,14,1,20100324
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-2,4,1,20100324
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-10,9,1,20100324
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-150,213,1,20100327
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-10,15,1,20100327
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,114,235,1,20100327
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-147,149,1,20100328
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,129,225,1,20100328
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),24+ ft.,-193,160,1,20100328
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,236,14,1,20100328
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,58,31,1,20100331
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-185,94,1,20100331
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-141,132,1,20100402
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,13,15,1,20100402
Anthony Tolliver,Golden State Warriors,Right Side(R),24+ ft.,231,-19,1,20100402
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-169,6,1,20100404
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,189,78,1,20100404
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,184,99,1,20100404
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,155,197,1,20100404
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,165,176,1,20100406
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-24,1,1,20100406
Anthony Tolliver,Golden State Warriors,Left Side(L),24+ ft.,-235,-2,1,20100407
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,64,189,1,20100407
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-8,34,1,20100407
Anthony Tolliver,Golden State Warriors,Left Side(L),8-16 ft.,-52,77,1,20100407
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),16-24 ft.,149,142,1,20100407
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-212,9,1,20100407
Anthony Tolliver,Golden State Warriors,Left Side Center(LC),16-24 ft.,-122,172,1,20100407
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,168,42,1,20100407
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,2,53,1,20100410
Anthony Tolliver,Golden State Warriors,Left Side(L),8-16 ft.,-105,19,1,20100410
Anthony Tolliver,Golden State Warriors,Left Side(L),8-16 ft.,-52,75,1,20100410
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,-8,15,1,20100411
Anthony Tolliver,Golden State Warriors,Right Side(R),16-24 ft.,207,56,1,20100413
Anthony Tolliver,Golden State Warriors,Left Side(L),16-24 ft.,-166,-17,1,20100413
Anthony Tolliver,Golden State Warriors,Center(C),16-24 ft.,-2,209,1,20100413
Anthony Tolliver,Golden State Warriors,Center(C),Less Than 8 ft.,1,-6,1,20100413
Anthony Tolliver,Golden State Warriors,Right Side Center(RC),24+ ft.,207,164,1,20100413
Anthony Tolliver,Golden State Warriors,Right Side(R),8-16 ft.,80,52,1,20100414
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,20,15,1,20091028
Corey Maggette,Golden State Warriors,Right Side Center(RC),16-24 ft.,116,148,1,20091028
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-13,12,1,20091028
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,23,9,1,20091104
Corey Maggette,Golden State Warriors,Left Side Center(LC),16-24 ft.,-59,164,1,20091104
Corey Maggette,Golden State Warriors,Left Side(L),16-24 ft.,-177,4,1,20091104
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,4,26,1,20091104
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,26,12,1,20091104
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,10,39,1,20091104
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,1,4,1,20091104
Corey Maggette,Golden State Warriors,Right Side(R),16-24 ft.,211,-10,1,20091104
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,17,11,1,20091106
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,18,14,1,20091106
Corey Maggette,Golden State Warriors,Left Side(L),16-24 ft.,-144,77,1,20091108
Corey Maggette,Golden State Warriors,Right Side(R),8-16 ft.,152,17,1,20091108
Corey Maggette,Golden State Warriors,Left Side(L),16-24 ft.,-177,69,1,20091108
Corey Maggette,Golden State Warriors,Right Side(R),16-24 ft.,193,69,1,20091108
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-4,7,1,20091109
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,6,17,1,20091109
Corey Maggette,Golden State Warriors,Center(C),16-24 ft.,-16,168,1,20091111
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-2,7,1,20091111
Corey Maggette,Golden State Warriors,Center(C),8-16 ft.,-8,156,1,20091111
Corey Maggette,Golden State Warriors,Center(C),24+ ft.,-57,257,1,20091111
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-4,-5,1,20091111
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-35,66,1,20091111
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-5,66,1,20091113
Corey Maggette,Golden State Warriors,Left Side Center(LC),16-24 ft.,-111,164,1,20091113
Corey Maggette,Golden State Warriors,Left Side(L),16-24 ft.,-161,108,1,20091113
Corey Maggette,Golden State Warriors,Left Side Center(LC),16-24 ft.,-79,167,1,20091114
Corey Maggette,Golden State Warriors,Right Side Center(RC),16-24 ft.,97,137,1,20091114
Corey Maggette,Golden State Warriors,Right Side(R),24+ ft.,233,39,1,20091114
Corey Maggette,Golden State Warriors,Right Side Center(RC),24+ ft.,168,203,1,20091114
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-5,7,1,20091117
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-5,9,1,20091117
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,1,1,1,20091117
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,9,9,1,20091117
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,6,3,1,20091117
Corey Maggette,Golden State Warriors,Left Side Center(LC),24+ ft.,-209,121,1,20091117
Corey Maggette,Golden State Warriors,Right Side Center(RC),24+ ft.,163,176,1,20091118
Corey Maggette,Golden State Warriors,Center(C),8-16 ft.,2,135,1,20091118
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-2,6,1,20091118
Corey Maggette,Golden State Warriors,Center(C),8-16 ft.,-4,131,1,20091118
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,4,9,1,20091118
Corey Maggette,Golden State Warriors,Center(C),16-24 ft.,48,192,1,20091118
Corey Maggette,Golden State Warriors,Right Side(R),8-16 ft.,92,124,1,20091118
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-2,11,1,20091118
Corey Maggette,Golden State Warriors,Left Side Center(LC),16-24 ft.,-127,153,1,20091120
Corey Maggette,Golden State Warriors,Center(C),16-24 ft.,-41,219,1,20091120
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,9,26,1,20091120
Corey Maggette,Golden State Warriors,Right Side(R),8-16 ft.,65,63,1,20091120
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,15,-6,1,20091120
Corey Maggette,Golden State Warriors,Left Side(L),8-16 ft.,-133,53,1,20091125
Corey Maggette,Golden State Warriors,Right Side(R),8-16 ft.,147,-5,1,20091125
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-13,7,1,20091125
Corey Maggette,Golden State Warriors,Right Side(R),8-16 ft.,108,47,1,20091125
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,1,7,1,20091125
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,2,19,1,20091128
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,9,6,1,20091128
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,4,14,1,20091128
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,17,20,1,20091128
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,20,15,1,20091128
Corey Maggette,Golden State Warriors,Right Side Center(RC),16-24 ft.,138,167,1,20091130
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,17,7,1,20091130
Corey Maggette,Golden State Warriors,Right Side Center(RC),16-24 ft.,81,208,1,20091130
Corey Maggette,Golden State Warriors,Center(C),16-24 ft.,-26,200,1,20091130
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,4,3,1,20091130
Corey Maggette,Golden State Warriors,Right Side(R),16-24 ft.,184,88,1,20091201
Corey Maggette,Golden State Warriors,Right Side Center(RC),16-24 ft.,100,140,1,20091203
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,-8,3,1,20091203
Corey Maggette,Golden State Warriors,Center(C),Less Than 8 ft.,69,7,1,20091207
Corey Maggette,Golden State Warriors,Right Side(R),8-16 ft.,106,119,1,20091209
Corey Maggette,Golden State Warriors,Right Side(R),16-24 ft.,160,86,1,20091211
